carat,cut,color,clarity,depth,table,price,x,y,z,price_log,carat_log,volume,price_per_carat,dimension_ratio,carat_category,cut_enc,color_enc,clarity_enc,carat_category_enc,cluster,pca1,pca2,cluster_name
0.9,Premium,I,VS2,63.0,58.0,229163.0,6.16,6.12,3.87,12.342193183423415,0.6418538861723948,145.89590400000003,254625.55555555556,1.5865633074935401,Medium,3,1,3,2,1,0.9395590807786588,-0.45631957495495956,Premium Heavy Diamonds
0.74,Very Good,G,SI1,62.2,59.0,229246.0,5.73,5.82,3.59,12.342555303882596,0.5538851132264376,119.72147400000001,309791.8918918919,1.6086350974930363,Medium,2,3,2,2,1,0.37585259884628525,0.9922011149428855,Premium Heavy Diamonds
0.73,Ideal,F,VS2,62.6,56.0,229246.0,5.77,5.74,3.6,12.342555303882596,0.5481214085096876,119.23128,314035.61643835617,1.598611111111111,Medium,4,4,3,2,2,-0.2395139098248264,-1.0829270392901444,Affordable Small Diamonds
0.73,Ideal,F,VS2,62.7,53.0,229246.0,5.8,5.75,3.62,12.342555303882596,0.5481214085096876,120.727,314035.61643835617,1.5953038674033149,Medium,4,4,3,2,2,-0.38264817176333776,-2.0339621602641307,Affordable Small Diamonds
0.8,Premium,F,SI2,61.7,58.0,229246.0,5.98,5.94,3.68,12.342555303882596,0.5877866649021191,130.71801600000003,286557.5,1.6195652173913044,Medium,3,4,1,2,1,0.5366342969678867,0.4023269215510001,Premium Heavy Diamonds
0.71,Ideal,G,VS2,62.4,54.0,229246.0,5.72,5.76,3.58,12.342555303882596,0.5364933705145685,117.95097599999998,322881.6901408451,1.6033519553072626,Medium,4,3,3,2,2,-0.31110186839616294,-1.7858766706795905,Affordable Small Diamonds
0.7,Ideal,E,VS2,60.7,58.0,229246.0,5.73,5.76,3.49,12.342555303882596,0.5306282510621704,115.18675200000001,327494.28571428574,1.646131805157593,Medium,4,5,3,2,1,-0.34671370488781156,-0.06581234129691195,Premium Heavy Diamonds
0.8,Ideal,F,SI2,59.9,59.0,229246.0,6.01,6.07,3.62,12.342555303882596,0.5877866649021191,132.060134,286557.5,1.6685082872928176,Medium,4,4,1,2,1,0.5079243359295683,0.41049324592180825,Premium Heavy Diamonds
0.71,Ideal,D,SI2,62.3,56.0,229246.0,5.73,5.69,3.56,12.342555303882596,0.5364933705145685,116.06917200000001,322881.6901408451,1.6039325842696632,Medium,4,6,1,2,1,-0.2432726264514731,-0.5335009178605913,Premium Heavy Diamonds
0.74,Ideal,E,SI1,62.3,54.0,229246.0,5.8,5.83,3.62,12.342555303882596,0.5538851132264376,122.40668000000001,309791.8918918919,1.606353591160221,Medium,4,5,2,2,2,-0.24244583512867035,-1.431210578603045,Affordable Small Diamonds
0.7,Very Good,F,VS2,61.7,63.0,229246.0,5.64,5.61,3.47,12.342555303882596,0.5306282510621704,109.79218800000001,327494.28571428574,1.6210374639769451,Medium,2,4,3,2,1,0.1276689880313602,2.3379027543182085,Premium Heavy Diamonds
0.7,Fair,F,VS2,64.5,57.0,229246.0,5.57,5.53,3.58,12.342555303882596,0.5306282510621704,110.27151800000001,327494.28571428574,1.5502793296089388,Medium,0,4,3,2,1,0.009241005160338774,1.1753506643821587,Premium Heavy Diamonds
0.7,Fair,F,VS2,65.3,55.0,229246.0,5.63,5.58,3.66,12.342555303882596,0.5306282510621704,114.980364,327494.28571428574,1.5314207650273224,Medium,0,4,3,2,1,-0.00023748956890070632,0.42712371374773017,Premium Heavy Diamonds
0.7,Premium,F,VS2,61.6,60.0,229246.0,5.65,5.59,3.46,12.342555303882596,0.5306282510621704,109.27891,327494.28571428574,1.624277456647399,Medium,3,4,3,2,1,-0.15602598692090042,0.8807624609374134,Premium Heavy Diamonds
0.91,Premium,H,SI1,61.4,56.0,229329.0,6.09,5.97,3.7,12.342917293258017,0.6471032420585384,134.52201,252009.8901098901,1.6297297297297295,Medium,3,2,2,2,1,0.6561912465053606,-0.5774381521394422,Premium Heavy Diamonds
0.61,Very Good,D,VVS2,59.6,57.0,229329.0,5.56,5.58,3.32,12.342917293258017,0.4762341789963716,103.00233599999999,375949.18032786885,1.6777108433734942,Medium,2,6,5,2,2,-0.9377294737420753,0.7812156863545855,Affordable Small Diamonds
0.91,Fair,H,SI2,64.4,57.0,229329.0,6.11,6.09,3.93,12.342917293258017,0.6471032420585384,146.234907,252009.8901098901,1.5521628498727733,Medium,0,2,1,2,1,1.3812884055740695,1.0384135097456615,Premium Heavy Diamonds
0.91,Fair,H,SI2,65.7,60.0,229329.0,6.03,5.99,3.95,12.342917293258017,0.6471032420585384,142.672815,252009.8901098901,1.521518987341772,Medium,0,2,1,2,1,1.5046324064251146,1.8059610318072907,Premium Heavy Diamonds
0.77,Ideal,H,VS2,62.0,56.0,229329.0,5.89,5.86,3.64,12.342917293258017,0.5709795465857378,125.636056,297829.87012987013,1.614010989010989,Medium,4,2,3,2,1,0.11163843488890944,-1.268756026443612,Premium Heavy Diamonds
0.71,Very Good,D,SI1,63.6,58.0,229412.0,5.64,5.68,3.6,12.343279151644547,0.5364933705145685,115.32672,323115.4929577465,1.5722222222222222,Medium,2,6,2,2,1,-0.07172193556148714,0.8676730430507232,Premium Heavy Diamonds
0.71,Ideal,D,SI1,61.9,59.0,229412.0,5.69,5.72,3.53,12.343279151644547,0.5364933705145685,114.89020399999998,323115.4929577465,1.6161473087818699,Medium,4,6,2,2,1,-0.23274580049758592,0.32814613108655044,Premium Heavy Diamonds
0.7,Very Good,E,VS2,62.6,60.0,229495.0,5.62,5.65,3.53,12.343640879136947,0.5306282510621704,112.08809000000001,327850.0,1.5963172804532577,Medium,2,5,3,2,1,-0.08431665249030466,1.3925376641910021,Premium Heavy Diamonds
0.77,Very Good,H,VS1,61.3,60.0,229495.0,5.88,5.9,3.61,12.343640879136947,0.5709795465857378,125.23812,298045.45454545453,1.6315789473684212,Medium,2,2,4,2,1,0.39025121545481,1.0228352141780759,Premium Heavy Diamonds
0.63,Premium,E,VVS1,60.9,60.0,229495.0,5.52,5.55,3.37,12.343640879136947,0.48858001481867097,103.24331999999998,364277.77777777775,1.642433234421365,Medium,3,5,6,2,2,-0.8673585876529373,0.7449832818457354,Affordable Small Diamonds
0.71,Very Good,F,VS1,60.1,62.0,229495.0,5.74,5.77,3.46,12.343640879136947,0.5364933705145685,114.59450799999999,323232.3943661972,1.6632947976878611,Medium,2,4,4,2,1,0.03280963324332396,2.0936346969429493,Premium Heavy Diamonds
0.71,Premium,F,VS1,61.8,59.0,229495.0,5.69,5.73,3.53,12.343640879136947,0.5364933705145685,115.09106100000001,323232.3943661972,1.6175637393767708,Medium,3,4,4,2,1,-0.2157663689981183,0.38900028387608626,Premium Heavy Diamonds
0.76,Ideal,H,SI1,61.2,57.0,229495.0,5.88,5.91,3.61,12.343640879136947,0.5653138090500605,125.45038799999999,301967.10526315786,1.6329639889196674,Medium,4,2,2,2,1,0.28447249005828473,-0.7185825836214247,Premium Heavy Diamonds
0.64,Ideal,G,VVS1,61.9,56.0,229578.0,5.53,5.56,3.43,12.344002475829882,0.49469624183610705,105.46152400000001,358715.625,1.6166180758017492,Medium,4,3,6,2,2,-0.9429505778345049,-1.4199117050537724,Affordable Small Diamonds
0.71,Premium,G,VS2,60.9,57.0,229578.0,5.78,5.75,3.51,12.344002475829882,0.5364933705145685,116.65485,323349.2957746479,1.6424501424501428,Medium,3,3,3,2,1,-0.07722756510763433,-0.10507941378003008,Premium Heavy Diamonds
0.71,Premium,G,VS2,59.8,56.0,229578.0,5.89,5.81,3.5,12.344002475829882,0.5364933705145685,119.77314999999997,323349.2957746479,1.6714285714285713,Medium,3,3,3,2,1,-0.07966870702863416,-0.27887925316127155,Premium Heavy Diamonds
0.7,Very Good,D,VS2,61.8,55.0,229661.0,5.68,5.72,3.52,12.344363941817909,0.5306282510621704,114.36339199999999,328087.1428571429,1.6193181818181817,Medium,2,6,3,2,1,-0.427429926598189,0.05642704955672773,Premium Heavy Diamonds
0.7,Very Good,F,VS1,60.0,57.0,229661.0,5.8,5.87,3.5,12.344363941817909,0.5306282510621704,119.161,328087.1428571429,1.667142857142857,Medium,2,4,4,2,1,-0.1752078105157843,0.5384992721964076,Premium Heavy Diamonds
0.71,Ideal,D,SI2,61.6,55.0,229661.0,5.74,5.76,3.54,12.344363941817909,0.5364933705145685,117.04089599999999,323466.1971830986,1.6242937853107344,Medium,4,6,1,2,1,-0.2875606646310783,-0.7531457980588014,Premium Heavy Diamonds
0.7,Good,H,VVS2,62.1,64.0,229661.0,5.62,5.65,3.5,12.344363941817909,0.5306282510621704,111.13550000000001,328087.1428571429,1.6099999999999999,Medium,1,2,5,2,1,0.2310087104464274,2.6370792338235187,Premium Heavy Diamonds
0.71,Very Good,G,VS1,63.3,59.0,229744.0,5.52,5.61,3.52,12.344725277195485,0.5364933705145685,109.004544,323583.0985915493,1.580965909090909,Medium,2,3,4,2,1,-0.14051503348352304,0.633608250094047,Premium Heavy Diamonds
0.73,Very Good,D,SI1,60.2,56.0,229744.0,5.83,5.87,3.52,12.344725277195485,0.5481214085096876,120.46179199999999,314717.8082191781,1.6619318181818181,Medium,2,6,2,2,1,-0.09019085190699144,0.6828253514486494,Premium Heavy Diamonds
0.7,Very Good,D,SI1,61.1,58.0,229744.0,5.66,5.73,3.48,12.344725277195485,0.5306282510621704,112.86266400000001,328205.7142857143,1.6364942528735633,Medium,2,6,2,2,1,-0.15466045298168354,1.2175416916137536,Premium Heavy Diamonds
0.7,Ideal,E,SI1,60.9,57.0,229744.0,5.73,5.76,3.5,12.344725277195485,0.5306282510621704,115.51680000000002,328205.7142857143,1.6414285714285715,Medium,4,5,2,2,1,-0.2608062548032712,-0.27586156002945644,Premium Heavy Diamonds
0.71,Premium,D,SI2,61.7,59.0,229744.0,5.71,5.67,3.51,12.344725277195485,0.5364933705145685,113.638707,323583.0985915493,1.621082621082621,Medium,3,6,1,2,1,-0.02659779161783955,1.0300337589437634,Premium Heavy Diamonds
0.74,Ideal,I,SI1,61.3,56.0,229827.0,5.82,5.86,3.57,12.345086482056963,0.5538851132264376,121.755564,310577.02702702704,1.6358543417366946,Medium,4,1,2,2,1,0.2269035859092882,-1.1423186874441864,Premium Heavy Diamonds
0.71,Premium,D,VS2,62.5,60.0,229910.0,5.65,5.61,3.52,12.3454475564966,0.5364933705145685,111.57168000000001,323816.90140845074,1.5994318181818183,Medium,3,6,3,2,1,-0.2765989486117559,0.9828336456782085,Premium Heavy Diamonds
0.73,Premium,G,VS2,61.4,59.0,229910.0,5.83,5.76,3.56,12.3454475564966,0.5481214085096876,119.547648,314945.20547945204,1.627808988764045,Medium,3,3,3,2,1,0.12301163737038219,0.4334434719629322,Premium Heavy Diamonds
0.76,Very Good,F,SI1,62.9,57.0,229910.0,5.79,5.81,3.65,12.3454475564966,0.5653138090500605,122.78563499999998,302513.15789473685,1.5890410958904109,Medium,2,4,2,2,1,0.25448618355926284,0.3783220725364155,Premium Heavy Diamonds
0.76,Ideal,D,SI2,62.4,57.0,229910.0,5.78,5.83,3.62,12.3454475564966,0.5653138090500605,121.98458800000002,302513.15789473685,1.6035911602209945,Medium,4,6,1,2,1,-0.012995452005953166,-0.26898189792754557,Premium Heavy Diamonds
0.71,Ideal,F,SI1,60.7,56.0,229910.0,5.77,5.8,3.51,12.3454475564966,0.5364933705145685,117.46565999999997,323816.90140845074,1.6481481481481484,Medium,4,4,2,2,1,-0.1763803887088419,-0.6864318321107713,Premium Heavy Diamonds
0.73,Premium,G,VS2,60.7,58.0,229910.0,5.87,5.82,3.55,12.3454475564966,0.5481214085096876,121.28007000000001,314945.20547945204,1.6464788732394369,Medium,3,3,3,2,1,0.09410486132034328,0.21093984584597222,Premium Heavy Diamonds
0.73,Premium,G,VS1,61.5,58.0,229910.0,5.79,5.75,3.55,12.3454475564966,0.5481214085096876,118.18837499999998,314945.20547945204,1.6253521126760564,Medium,3,3,4,2,1,-0.09777429585517013,-0.014388252793641126,Premium Heavy Diamonds
0.73,Ideal,D,SI2,59.9,57.0,229910.0,5.92,5.89,3.54,12.3454475564966,0.5481214085096876,123.435552,314945.20547945204,1.6680790960451974,Medium,4,6,1,2,1,-0.03450695887544569,0.0697667506516415,Premium Heavy Diamonds
0.73,Premium,G,VS2,59.2,59.0,229910.0,5.92,5.87,3.49,12.3454475564966,0.5481214085096876,121.278896,314945.20547945204,1.6891117478510027,Medium,3,3,3,2,1,0.1411995191844932,0.7243504254895885,Premium Heavy Diamonds
0.72,Very Good,H,VVS2,60.3,56.0,229993.0,5.81,5.83,3.51,12.34580850060854,0.5423242908253617,118.89177299999997,319434.72222222225,1.6581196581196582,Medium,2,2,5,2,1,-0.16407177108572393,-0.17950240321805686,Premium Heavy Diamonds
0.73,Very Good,F,SI1,61.7,60.0,229993.0,5.79,5.82,3.58,12.34580850060854,0.5481214085096876,120.638124,315058.90410958906,1.6215083798882681,Medium,2,4,2,2,1,0.3446691792688259,1.4866443795629551,Premium Heavy Diamonds
0.71,Ideal,G,VS2,61.9,57.0,229993.0,5.73,5.77,3.56,12.34580850060854,0.5364933705145685,117.701076,323933.8028169014,1.6151685393258426,Medium,4,3,3,2,2,-0.146027736266975,-0.7855020183049494,Affordable Small Diamonds
0.79,Ideal,F,SI2,61.9,55.0,229993.0,5.97,5.92,3.68,12.34580850060854,0.5822156198526637,130.060032,291130.37974683545,1.6154891304347827,Medium,4,4,1,2,1,0.24329446802887003,-1.0931165418781905,Premium Heavy Diamonds
0.73,Very Good,H,VVS1,60.4,59.0,230076.0,5.83,5.89,3.54,12.346169314486835,0.5481214085096876,121.55899799999999,315172.602739726,1.6553672316384178,Medium,2,2,6,2,1,-0.060658177250805106,0.5977913487478826,Premium Heavy Diamonds
0.8,Very Good,F,SI2,61.0,57.0,230076.0,6.01,6.03,3.67,12.346169314486835,0.5877866649021191,133.00190099999998,287595.0,1.6403269754768393,Medium,2,4,1,2,1,0.6136437160254282,0.7193057145428194,Premium Heavy Diamonds
0.58,Ideal,G,VVS1,61.5,55.0,230076.0,5.39,5.44,3.33,12.346169314486835,0.4574248470388754,97.640928,396682.7586206897,1.6261261261261262,Medium,4,3,6,2,2,-1.243119500526878,-1.6314285383218603,Affordable Small Diamonds
0.58,Ideal,F,VVS1,61.7,56.0,230076.0,5.33,5.37,3.3,12.346169314486835,0.4574248470388754,94.45293,396682.7586206897,1.621212121212121,Medium,4,4,6,2,2,-1.3515363926625141,-1.2162682886517053,Affordable Small Diamonds
0.71,Good,E,VS2,59.2,61.0,230076.0,5.8,5.88,3.46,12.346169314486835,0.5364933705145685,117.99983999999999,324050.70422535215,1.6878612716763006,Medium,1,5,3,2,1,0.17795549353760376,2.6787581840520804,Premium Heavy Diamonds
0.75,Ideal,D,SI2,61.3,56.0,230159.0,5.85,5.89,3.6,12.34652999822543,0.5596157879354227,124.04339999999999,306878.6666666667,1.6305555555555553,Medium,4,6,1,2,1,-0.04957864592795929,-0.43649451341039003,Premium Heavy Diamonds
0.7,Premium,D,VS2,58.0,62.0,230159.0,5.87,5.78,3.38,12.34652999822543,0.5306282510621704,114.678668,328798.5714285715,1.723372781065089,Medium,3,6,3,2,1,-0.13880719066687716,2.2021198180329855,Premium Heavy Diamonds
1.17,Very Good,J,I1,60.2,61.0,230242.0,6.83,6.9,4.13,12.346890551918168,0.7747271675523681,194.63451,196788.0341880342,1.6622276029055691,Medium,2,0,0,2,0,2.7510059095857744,1.4640042789754533,Premium Heavy Diamonds
0.6,Ideal,E,VS1,61.7,55.0,230242.0,5.41,5.44,3.35,12.346890551918168,0.4700036292457356,98.59184,383736.6666666667,1.619402985074627,Medium,4,5,4,2,2,-1.1146211352904447,-1.1738028718505682,Affordable Small Diamonds
0.7,Ideal,E,SI1,62.7,55.0,230242.0,5.68,5.74,3.58,12.346890551918168,0.5306282510621704,116.71945600000001,328917.1428571429,1.594972067039106,Medium,4,5,2,2,2,-0.3376530500499077,-1.1452676186799284,Affordable Small Diamonds
0.83,Good,I,VS2,64.6,54.0,230242.0,5.85,5.88,3.79,12.346890551918168,0.6043159668533294,130.36842,277400.0,1.5474934036939314,Medium,1,1,3,2,1,0.5585408144425773,-0.7660032143868678,Premium Heavy Diamonds
0.74,Very Good,F,VS2,61.3,61.0,230325.0,5.8,5.84,3.57,12.347250975658797,0.5538851132264376,120.92304,311250.0,1.6302521008403363,Medium,2,4,3,2,1,0.27997025966152844,1.7193376185914495,Premium Heavy Diamonds
0.72,Very Good,G,VS2,63.7,56.4,230408.0,5.62,5.69,3.61,12.347611269540954,0.5423242908253617,115.439858,320011.1111111111,1.5664819944598338,Medium,2,3,3,2,1,-0.006082165562594308,-0.12700670965435445,Premium Heavy Diamonds
0.71,Premium,E,VS2,62.7,58.0,230408.0,5.74,5.68,3.58,12.347611269540954,0.5364933705145685,116.71945600000001,324518.3098591549,1.594972067039106,Medium,3,5,3,2,1,-0.18996994787889648,0.19688418759312298,Premium Heavy Diamonds
0.71,Ideal,E,VS2,62.2,57.0,230408.0,5.79,5.62,3.55,12.347611269540954,0.5364933705145685,115.51629,324518.3098591549,1.6070422535211268,Medium,4,5,3,2,2,-0.3737242394125427,-0.5823232908066972,Affordable Small Diamonds
0.54,Ideal,E,VVS2,61.6,56.0,230408.0,5.25,5.27,3.24,12.347611269540954,0.43178241642553783,89.64269999999999,426681.48148148146,1.6234567901234567,Medium,4,5,5,2,2,-1.4675475312152146,-0.9266082704139931,Affordable Small Diamonds
0.54,Ideal,E,VVS2,61.5,57.0,230408.0,5.24,5.26,3.23,12.347611269540954,0.43178241642553783,89.026552,426681.48148148146,1.6253869969040249,Medium,4,5,5,2,2,-1.4253912056961568,-0.5996752788468743,Affordable Small Diamonds
0.72,Ideal,G,SI1,61.8,56.0,230408.0,5.72,5.75,3.55,12.347611269540954,0.5423242908253617,116.7595,320011.1111111111,1.6154929577464787,Medium,4,3,2,2,1,-0.07824298601915365,-0.9521867897734033,Premium Heavy Diamonds
0.72,Ideal,G,SI1,60.7,56.0,230408.0,5.79,5.82,3.53,12.347611269540954,0.5423242908253617,118.953234,320011.1111111111,1.6444759206798867,Medium,4,3,2,2,1,-0.04221305471337537,-0.8118212306098774,Premium Heavy Diamonds
0.72,Good,G,VS2,59.7,60.5,230408.0,5.8,5.84,3.47,12.347611269540954,0.5423242908253617,117.53584000000001,320011.1111111111,1.6772334293948126,Medium,1,3,3,2,1,0.3408103716871675,2.2207983444481427,Premium Heavy Diamonds
0.71,Ideal,G,SI1,60.5,56.0,230408.0,5.8,5.76,3.5,12.347611269540954,0.5364933705145685,116.928,324518.3098591549,1.6514285714285712,Medium,4,3,2,2,2,-0.09495669575699442,-0.7748514518715223,Affordable Small Diamonds
0.7,Very Good,D,VS1,62.7,58.0,230491.0,5.66,5.73,3.57,12.34797143365818,0.5306282510621704,115.781526,329272.85714285716,1.5952380952380953,Medium,2,6,4,2,1,-0.3518979082057592,0.7319857369531728,Premium Heavy Diamonds
0.71,Premium,F,VS2,62.1,58.0,230491.0,5.67,5.7,3.53,12.34797143365818,0.5364933705145685,114.08607,324635.21126760566,1.6104815864022666,Medium,3,4,3,2,1,-0.15665362774417144,0.1706418154832945,Premium Heavy Diamonds
0.71,Very Good,F,VS2,62.8,57.0,230491.0,5.64,5.69,3.56,12.34797143365818,0.5364933705145685,114.246096,324635.21126760566,1.5912921348314606,Medium,2,4,3,2,1,-0.1078243309168328,0.3055685529493724,Premium Heavy Diamonds
0.71,Good,F,VS2,63.8,58.0,230491.0,5.61,5.64,3.59,12.34797143365818,0.5364933705145685,113.589036,324635.21126760566,1.5668523676880224,Medium,1,4,3,2,1,0.04323831045909861,1.0244325584262801,Premium Heavy Diamonds
0.71,Good,F,VS2,57.8,60.0,230491.0,5.87,5.9,3.4,12.34797143365818,0.5364933705145685,117.7522,324635.21126760566,1.7308823529411765,Medium,1,4,3,2,1,0.19936291503606388,2.440806923230134,Premium Heavy Diamonds
0.7,Ideal,E,VS2,62.1,55.0,230491.0,5.7,5.67,3.53,12.34797143365818,0.5306282510621704,114.08607,329272.85714285716,1.6104815864022666,Medium,4,5,3,2,2,-0.5323220692890763,-1.18251853179969,Affordable Small Diamonds
0.7,Premium,E,VS2,61.1,60.0,230491.0,5.71,5.64,3.47,12.34797143365818,0.5306282510621704,111.749268,329272.85714285716,1.6354466858789625,Medium,3,5,3,2,1,-0.20085462229445328,1.0559589708214991,Premium Heavy Diamonds
0.7,Premium,E,SI1,60.0,59.0,230491.0,5.79,5.75,3.46,12.34797143365818,0.5306282510621704,115.19205,329272.85714285716,1.6676300578034682,Medium,3,5,2,2,1,-0.059822111359655414,1.0094439119434977,Premium Heavy Diamonds
0.7,Premium,E,SI1,61.2,57.0,230491.0,5.73,5.68,3.49,12.34797143365818,0.5306282510621704,113.58693600000001,329272.85714285716,1.6346704871060171,Medium,3,5,2,2,1,-0.20025056468357125,0.23227425197344928,Premium Heavy Diamonds
0.7,Premium,E,SI1,62.7,59.0,230491.0,5.67,5.63,3.54,12.34797143365818,0.5306282510621704,113.004234,329272.85714285716,1.596045197740113,Medium,3,5,2,2,1,-0.08399275628238924,0.6528697217874506,Premium Heavy Diamonds
0.7,Premium,E,SI1,61.0,57.0,230491.0,5.73,5.68,3.48,12.34797143365818,0.5306282510621704,113.261472,329272.85714285716,1.639367816091954,Medium,3,5,2,2,1,-0.20865832226897085,0.26056975150285683,Premium Heavy Diamonds
0.7,Premium,E,SI1,61.0,58.0,230491.0,5.78,5.72,3.51,12.34797143365818,0.5306282510621704,116.04621599999999,329272.85714285716,1.6381766381766383,Medium,3,5,2,2,1,-0.09254414497244537,0.560265025542656,Premium Heavy Diamonds
0.7,Ideal,E,SI1,61.4,57.0,230491.0,5.76,5.7,3.52,12.34797143365818,0.5306282510621704,115.56864,329272.85714285716,1.6278409090909092,Medium,4,5,2,2,1,-0.25513951963990433,-0.3435549330445711,Premium Heavy Diamonds
0.72,Premium,F,SI1,61.8,61.0,230491.0,5.82,5.71,3.56,12.34797143365818,0.5423242908253617,118.306632,320126.3888888889,1.6193820224719102,Medium,3,4,2,2,1,0.24937461439904768,1.253805176224551,Premium Heavy Diamonds
0.7,Very Good,E,SI1,59.9,63.0,230491.0,5.76,5.7,3.43,12.34797143365818,0.5306282510621704,112.61376000000001,329272.85714285716,1.6705539358600583,Medium,2,5,2,2,1,0.21597479395329558,2.8164934359247136,Premium Heavy Diamonds
0.7,Premium,E,SI1,61.3,58.0,230491.0,5.71,5.68,3.49,12.34797143365818,0.5306282510621704,113.19047200000001,329272.85714285716,1.6318051575931232,Medium,3,5,2,2,1,-0.1498188149259123,0.5308789331998137,Premium Heavy Diamonds
0.7,Premium,E,SI1,60.5,58.0,230491.0,5.77,5.74,3.48,12.34797143365818,0.5306282510621704,115.25690399999999,329272.85714285716,1.653735632183908,Medium,3,5,2,2,1,-0.11293047553138881,0.6309811985332595,Premium Heavy Diamonds
0.7,Good,E,VS2,64.1,59.0,230491.0,5.64,5.59,3.6,12.34797143365818,0.5306282510621704,113.49935999999998,329272.85714285716,1.5597222222222222,Medium,1,5,3,2,1,-0.0011946585873793378,1.414446457596191,Premium Heavy Diamonds
